year,month,longitude,latitude,attack_type,vessel_status,shore_distance,nearest_country,region,attack_occurred,attack_probability_pct,risk_band,lambda_region,expected_loss_usd,risk_premium_usd,base_premium_usd,total_premium_usd,premium_rate_pct
2009,6,76.25,9.9667,Boarding,Berthed,0.4276652740152103,Ind,South Asia,0,11.79,Low,1.6,1650600.0,1980720.0,12500.0,1993220.0,7.97288
2009,6,-4.0497,5.2163,Boarding,Anchored,5.517401686273181,Civ,Sub-Saharan Africa,0,10.44,Low,1.7,1552950.0,1863540.0,12500.0,1876040.0,7.50416
2009,6,-17.25,11.3333,Attempted,Steaming,92.2495222385708,Gnb,Sub-Saharan Africa,0,9.45,Low,1.7,1405687.5,1686825.0,12500.0,1699325.0,6.7973
2009,7,58.4967,14.855,Attempted,Steaming,390.9108749393016,Omn,Middle East & North Africa,0,18.32,Low,1.9,3045700.0,3654840.0,12500.0,3667340.0,14.66936
2009,7,91.7667,22.1833,Boarding,Anchored,4.786158862727088,Bgd,South Asia,0,11.23,Low,1.6,1572200.0,1886640.0,12500.0,1899140.0,7.59656
2009,7,50.7167,13.7333,Hijacked,Steaming,135.80441666402257,Yem,Middle East & North Africa,1,16.39,Low,1.9,2724837.5,3269805.0,12500.0,3282305.0,13.12922
2009,7,107.0767,10.27,Boarding,Anchored,5.9937843315394455,Vnm,East Asia & Pacific,0,12.08,Low,1.4,1479800.0,1775760.0,12500.0,1788260.0,7.15304
2009,7,-4.065,5.2083,Boarding,Anchored,6.379218916221465,Civ,Sub-Saharan Africa,0,11.71,Low,1.7,1741862.5,2090235.0,12500.0,2102735.0,8.41094
2009,7,103.7518,1.1485,Boarding,Steaming,13.85429954638227,Sgp,East Asia & Pacific,0,16.92,Low,1.4,2072700.0,2487240.0,12500.0,2499740.0,9.99896
2009,7,44.905,12.3467,Attempted,Steaming,42.46828137382816,Yem,Middle East & North Africa,0,7.16,Low,1.9,1190350.0,1428420.0,12500.0,1440920.0,5.76368
2009,7,104.154,1.299,Boarding,Anchored,5.882723021081801,Mys,East Asia & Pacific,0,12.2,Low,1.4,1494500.0,1793400.0,12500.0,1805900.0,7.2236
2009,7,-83.0083,9.975,Boarding,Anchored,1.3306816069709737,Cri,Latin America & Caribbean,0,10.54,Low,1.0,922250.0,1106700.0,12500.0,1119200.0,4.4768
2009,7,-48.4847,-1.0902,Boarding,Anchored,6.530967705140126,Bra,Latin America & Caribbean,0,13.61,Low,1.0,1190875.0,1429050.0,12500.0,1441550.0,5.7662
2009,7,112.75,4.6533,Attempted,Steaming,125.1452800019965,Mys,East Asia & Pacific,0,11.76,Low,1.4,1440600.0,1728720.0,12500.0,1741220.0,6.96488
2009,8,105.102,2.8608,Boarding,Steaming,66.04553024145308,Idn,East Asia & Pacific,0,15.02,Low,1.4,1839950.0,2207940.0,12500.0,2220440.0,8.88176
2009,8,6.622,3.9243,Attempted,Anchored,44.94758960532271,Nga,Sub-Saharan Africa,0,9.15,Low,1.7,1361062.5,1633275.0,12500.0,1645775.0,6.5831
2009,8,5.0735,5.474,Boarding,Anchored,14.05597543557923,Nga,Sub-Saharan Africa,0,10.69,Low,1.7,1590137.5,1908165.0,12500.0,1920665.0,7.68266
2009,8,50.705,13.775,Attempted,Steaming,131.0937331218691,Yem,Middle East & North Africa,0,17.6,Low,1.9,2926000.0,3511200.0,12500.0,3523700.0,14.0948
2009,8,48.8333,13.5333,Attempted,Steaming,58.38349031327273,Yem,Middle East & North Africa,0,13.73,Low,1.9,2282612.5,2739135.0,12500.0,2751635.0,11.00654
2009,8,-79.9,-2.2667,Boarding,Steaming,3.8592217428303983,Ecu,Latin America & Caribbean,0,19.17,Low,1.0,1677375.0,2012850.0,12500.0,2025350.0,8.1014
2009,8,88.0765,22.0265,Boarding,Berthed,1.0650801086139232,Ind,South Asia,0,12.15,Low,1.6,1701000.0,2041200.0,12500.0,2053700.0,8.2148
2009,8,47.4167,12.5833,Attempted,Steaming,114.1481578882423,Yem,Middle East & North Africa,0,38.64,Moderate,1.9,6423900.0,7708680.0,12500.0,7721180.0,30.88472
2009,8,13.0518,-5.8658,Boarding,Anchored,1.7440293769223914,Cod,Sub-Saharan Africa,0,14.61,Low,1.7,2173237.5,2607885.0,12500.0,2620385.0,10.48154
2009,8,104.2697,1.315,Boarding,Anchored,5.849442858464227,Mys,East Asia & Pacific,0,12.4,Low,1.4,1519000.0,1822800.0,12500.0,1835300.0,7.3412
2009,8,54.6867,6.2883,Attempted,Steaming,542.4094971820549,Som,Sub-Saharan Africa,0,21.99,Low,1.7,3271012.5,3925215.0,12500.0,3937715.0,15.75086
2009,8,106.0038,-5.9367,Boarding,Berthed,2.2189892799678352,Idn,East Asia & Pacific,0,13.93,Low,1.4,1706425.0,2047710.0,12500.0,2060210.0,8.24084
2009,8,106.8617,20.6433,Boarding,Anchored,6.940563728825648,Vnm,East Asia & Pacific,0,13.43,Low,1.4,1645175.0,1974210.0,12500.0,1986710.0,7.94684
2009,8,82.3933,17.0417,Attempted,Anchored,6.473518794797173,Ind,South Asia,0,12.88,Low,1.6,1803200.0,2163840.0,12500.0,2176340.0,8.70536
2009,8,107.0233,10.5757,Boarding,Berthed,1.3169330700261634,Vnm,East Asia & Pacific,0,13.65,Low,1.4,1672125.0,2006550.0,12500.0,2019050.0,8.0762
2009,8,83.105,10.0667,Boarding,Anchored,257.7492208522139,Lka,South Asia,0,12.58,Low,1.6,1761200.0,2113440.0,12500.0,2125940.0,8.50376
2009,8,3.4167,6.4167,Boarding,Berthed,0.5756149463137874,Nga,Sub-Saharan Africa,0,12.26,Low,1.7,1823675.0,2188410.0,12500.0,2200910.0,8.80364
2009,8,50.6213,45.5248,Boarding,Steaming,53.36843799297357,Kaz,Europe & Central Asia,0,12.36,Low,1.05,1135575.0,1362690.0,12500.0,1375190.0,5.50076
2009,8,106.1893,-5.8022,Boarding,Berthed,14.756307980439098,Idn,East Asia & Pacific,0,13.84,Low,1.4,1695400.0,2034480.0,12500.0,2046980.0,8.18792
2009,8,103.6155,1.1529,Attempted,Anchored,17.04942841114768,Mys,East Asia & Pacific,0,13.13,Low,1.4,1608425.0,1930110.0,12500.0,1942610.0,7.77044
2009,9,-75.5172,10.3255,Boarding,Anchored,0.7379799005375244,Col,Latin America & Caribbean,0,9.51,Low,1.0,832125.0,998550.0,12500.0,1011050.0,4.0442
2009,9,9.4173,3.8005,Attempted,Steaming,11.25698320757879,Cmr,Sub-Saharan Africa,0,17.14,Low,1.7,2549575.0,3059490.0,12500.0,3071990.0,12.28796
2009,9,45.5008,2.0633,Attempted,Steaming,17.64551958195457,Som,Sub-Saharan Africa,0,42.06,Moderate,1.7,6256425.0,7507710.0,12500.0,7520210.0,30.08084
2009,9,5.4667,6.0,Boarding,Berthed,21.908625234555565,Nga,Sub-Saharan Africa,0,12.48,Low,1.7,1856400.0,2227680.0,12500.0,2240180.0,8.96072
2009,9,6.7917,3.8917,Hijacked,Steaming,49.49169337081814,Nga,Sub-Saharan Africa,1,14.26,Low,1.7,2121175.0,2545410.0,12500.0,2557910.0,10.23164
2009,9,91.7733,22.1767,Boarding,Anchored,4.113868684516482,Bgd,South Asia,0,12.17,Low,1.6,1703800.0,2044560.0,12500.0,2057060.0,8.22824
2009,9,98.7683,3.945,Boarding,Anchored,10.724374317767444,Idn,East Asia & Pacific,0,13.71,Low,1.4,1679475.0,2015370.0,12500.0,2027870.0,8.11148
2009,9,104.2093,1.305,Boarding,Anchored,4.68588232721337,Mys,East Asia & Pacific,0,13.95,Low,1.4,1708875.0,2050650.0,12500.0,2063150.0,8.2526
2009,9,104.23,1.3083,Attempted,Anchored,4.355848630821584,Mys,East Asia & Pacific,0,13.95,Low,1.4,1708875.0,2050650.0,12500.0,2063150.0,8.2526
2009,9,91.7867,22.1567,Boarding,Anchored,3.368466208820648,Bgd,South Asia,0,12.17,Low,1.6,1703800.0,2044560.0,12500.0,2057060.0,8.22824
2009,9,56.4633,15.3333,Attempted,Steaming,240.62488047994376,Omn,Middle East & North Africa,0,21.08,Low,1.9,3504550.0,4205460.0,12500.0,4217960.0,16.87184
2009,9,41.5667,15.4833,Attempted,Steaming,103.01614710196498,Eri,Sub-Saharan Africa,0,11.6,Low,1.7,1725500.0,2070600.0,12500.0,2083100.0,8.3324
2009,9,49.785,14.3367,Attempted,Steaming,49.614739045918576,Yem,Middle East & North Africa,0,17.65,Low,1.9,2934312.5,3521175.0,12500.0,3533675.0,14.1347
2009,9,88.015,21.6967,Boarding,Anchored,3.472443296937782,Ind,South Asia,0,13.1,Low,1.6,1834000.0,2200800.0,12500.0,2213300.0,8.8532
2009,9,105.3683,3.395,Boarding,Steaming,51.38952573406076,Idn,East Asia & Pacific,0,16.1,Low,1.4,1972250.0,2366700.0,12500.0,2379200.0,9.5168
2009,9,51.1633,13.9033,Attempted,Steaming,137.67640569366444,Yem,Middle East & North Africa,0,18.48,Low,1.9,3072300.0,3686760.0,12500.0,3699260.0,14.79704
2009,9,51.0695,13.8683,Attempted,Steaming,138.8411161853975,Yem,Middle East & North Africa,0,18.48,Low,1.9,3072300.0,3686760.0,12500.0,3699260.0,14.79704
2009,9,105.2667,3.0667,Boarding,Steaming,46.55720069520815,Idn,East Asia & Pacific,0,14.68,Low,1.4,1798300.0,2157960.0,12500.0,2170460.0,8.68184
2009,9,51.1167,13.8667,Attempted,Steaming,140.49896327139825,Yem,Middle East & North Africa,0,18.48,Low,1.9,3072300.0,3686760.0,12500.0,3699260.0,14.79704
2009,9,48.155,12.81,Attempted,Steaming,123.6678762822522,Yem,Middle East & North Africa,0,17.72,Low,1.9,2945950.0,3535140.0,12500.0,3547640.0,14.19056
2009,9,6.7667,3.9833,Boarding,Steaming,39.33587209931754,Nga,Sub-Saharan Africa,0,12.7,Low,1.7,1889125.0,2266950.0,12500.0,2279450.0,9.1178
2009,9,3.4117,6.365,Attempted,Steaming,4.701518168389647,Nga,Sub-Saharan Africa,0,19.51,Low,1.7,2902112.5,3482535.0,12500.0,3495035.0,13.98014
2009,9,91.7167,22.2433,Boarding,Anchored,5.970312254233063,Bgd,South Asia,0,12.17,Low,1.6,1703800.0,2044560.0,12500.0,2057060.0,8.22824
2009,9,48.75,13.1333,Attempted,Steaming,99.43976040309964,Yem,Middle East & North Africa,0,12.86,Low,1.9,2137975.0,2565570.0,12500.0,2578070.0,10.31228
2009,9,45.65,12.25,Attempted,Steaming,85.6777828151222,Yem,Middle East & North Africa,0,7.79,Low,1.9,1295087.5,1554105.0,12500.0,1566605.0,6.26642
2009,9,49.4185,13.1928,Attempted,Steaming,121.64188631291935,Yem,Middle East & North Africa,0,15.83,Low,1.9,2631737.5,3158085.0,12500.0,3170585.0,12.68234
2009,9,49.319,13.1992,Attempted,Steaming,114.85255935963312,Yem,Middle East & North Africa,0,15.83,Low,1.9,2631737.5,3158085.0,12500.0,3170585.0,12.68234
2009,9,91.725,22.2567,Boarding,Anchored,4.825887946155691,Bgd,South Asia,0,12.37,Low,1.6,1731800.0,2078160.0,12500.0,2090660.0,8.36264
2009,9,91.7207,22.187,Boarding,Anchored,8.872482300160552,Bgd,South Asia,0,13.34,Low,1.6,1867600.0,2241120.0,12500.0,2253620.0,9.01448
2009,9,-64.7017,10.2783,Boarding,Anchored,5.85330503189319,Ven,Latin America & Caribbean,0,12.15,Low,1.0,1063125.0,1275750.0,12500.0,1288250.0,5.153
2009,9,91.7367,22.2367,Attempted,Anchored,4.452741618284346,Bgd,South Asia,0,13.18,Low,1.6,1845200.0,2214240.0,12500.0,2226740.0,8.90696
2009,9,88.0167,21.6667,Boarding,Anchored,2.649064198397016,Ind,South Asia,0,13.1,Low,1.6,1834000.0,2200800.0,12500.0,2213300.0,8.8532
2009,10,-48.416,-27.5755,Boarding,Anchored,0.9592395731690496,Bra,Latin America & Caribbean,0,17.1,Low,1.0,1496250.0,1795500.0,12500.0,1808000.0,7.232
2009,10,48.5667,-2.6,Hijacked,Steaming,614.3798643054124,Syc,Sub-Saharan Africa,1,40.95,Moderate,1.7,6091312.5,7309575.0,12500.0,7322075.0,29.2883
2009,10,91.6667,22.0,Attempted,Steaming,20.961841451677323,Bgd,South Asia,0,14.64,Low,1.6,2049600.0,2459520.0,12500.0,2472020.0,9.88808
2009,10,56.1183,-1.7867,Attempted,Steaming,227.4316273156037,Syc,Sub-Saharan Africa,0,36.05,Moderate,1.7,5362437.5,6434925.0,12500.0,6447425.0,25.7897
2009,10,50.8417,13.6367,Attempted,Steaming,151.42535361098308,Yem,Middle East & North Africa,0,20.72,Low,1.9,3444700.0,4133640.0,12500.0,4146140.0,16.58456
2009,10,-14.1,9.15,Boarding,Steaming,57.1788342705914,Gin,Sub-Saharan Africa,0,15.29,Low,1.7,2274387.5,2729265.0,12500.0,2741765.0,10.96706
2009,10,45.46,12.1167,Attempted,Steaming,83.67241206082736,Yem,Middle East & North Africa,0,7.92,Low,1.9,1316700.0,1580040.0,12500.0,1592540.0,6.37016
2009,10,58.0883,25.0317,Attempted,Steaming,57.360971174093,Irn,Middle East & North Africa,0,22.15,Low,1.9,3682437.5,4418925.0,12500.0,4431425.0,17.7257
2009,10,-64.6917,10.258,Boarding,Anchored,4.359247755969921,Ven,Latin America & Caribbean,0,12.15,Low,1.0,1063125.0,1275750.0,12500.0,1288250.0,5.153
2009,10,-14.0167,9.25,Attempted,Steaming,42.958959835532816,Gin,Sub-Saharan Africa,0,13.87,Low,1.7,2063162.5,2475795.0,12500.0,2488295.0,9.95318
2009,10,44.079,12.2638,Attempted,Steaming,37.99038095000439,Yem,Middle East & North Africa,0,7.05,Low,1.9,1172062.5,1406475.0,12500.0,1418975.0,5.6759
2009,10,104.4246,2.767,Boarding,Steaming,22.446756736807604,Mys,East Asia & Pacific,0,18.37,Low,1.4,2250325.0,2700390.0,12500.0,2712890.0,10.85156
2009,10,91.79,22.17,Boarding,Anchored,2.6331340586851937,Bgd,South Asia,0,12.17,Low,1.6,1703800.0,2044560.0,12500.0,2057060.0,8.22824
2009,10,104.175,1.2833,Boarding,Anchored,7.178358964280806,Mys,East Asia & Pacific,0,14.25,Low,1.4,1745625.0,2094750.0,12500.0,2107250.0,8.429
2009,10,107.7167,6.4833,Attempted,Steaming,191.88303249050563,Idn,East Asia & Pacific,0,13.04,Low,1.4,1597400.0,1916880.0,12500.0,1929380.0,7.71752
2009,10,55.8667,-1.55,Hijacked,Steaming,248.88175103055056,Syc,Sub-Saharan Africa,1,32.95,Moderate,1.7,4901312.5,5881575.0,12500.0,5894075.0,23.5763
2009,10,50.925,13.725,Attempted,Steaming,146.8411413441575,Yem,Middle East & North Africa,0,20.72,Low,1.9,3444700.0,4133640.0,12500.0,4146140.0,16.58456
2009,10,3.44,6.3433,Boarding,Anchored,7.425229723262396,Nga,Sub-Saharan Africa,0,13.01,Low,1.7,1935237.5,2322285.0,12500.0,2334785.0,9.33914
2009,10,60.0833,-1.8833,Hijacked,Steaming,535.1484743190267,Syc,Sub-Saharan Africa,1,40.38,Moderate,1.7,6006525.0,7207830.0,12500.0,7220330.0,28.88132
2009,10,91.7217,22.1783,Boarding,Anchored,9.418490398725504,Bgd,South Asia,0,13.53,Low,1.6,1894200.0,2273040.0,12500.0,2285540.0,9.14216
2009,10,104.4246,2.767,Boarding,Steaming,22.446756736807604,Mys,East Asia & Pacific,0,18.37,Low,1.4,2250325.0,2700390.0,12500.0,2712890.0,10.85156
2009,10,-14.2,11.3833,Attempted,Steaming,63.56002350779168,Gin,Sub-Saharan Africa,0,14.11,Low,1.7,2098862.5,2518635.0,12500.0,2531135.0,10.12454
2009,10,46.7207,-3.7547,Attempted,Steaming,594.8170315417954,Som,Sub-Saharan Africa,0,20.39,Low,1.7,3033012.5,3639615.0,12500.0,3652115.0,14.60846
2009,10,51.5833,-4.15,Hijacked,Steaming,239.6776404076908,Syc,Sub-Saharan Africa,1,34.06,Moderate,1.7,5066425.0,6079710.0,12500.0,6092210.0,24.36884
2009,10,47.7576,-5.6861,Hijacked,Steaming,428.9270312876128,Syc,Sub-Saharan Africa,1,33.07,Moderate,1.7,4919162.5,5902995.0,12500.0,5915495.0,23.66198
2009,10,106.88,20.6417,Boarding,Anchored,8.680550133787044,Vnm,East Asia & Pacific,0,14.61,Low,1.4,1789725.0,2147670.0,12500.0,2160170.0,8.64068
2009,10,45.1667,-6.1283,Attempted,Steaming,375.59246907950615,Syc,Sub-Saharan Africa,0,22.74,Low,1.7,3382575.0,4059090.0,12500.0,4071590.0,16.28636
2009,10,-80.0667,-2.5,Boarding,Steaming,4.614530141943705,Ecu,Latin America & Caribbean,0,20.13,Low,1.0,1761375.0,2113650.0,12500.0,2126150.0,8.5046
2009,10,-14.7217,9.4233,Boarding,Anchored,92.36763027906883,Gin,Sub-Saharan Africa,0,12.16,Low,1.7,1808800.0,2170560.0,12500.0,2183060.0,8.73224
2009,10,50.6833,1.4167,Attempted,Steaming,451.3904768283162,Som,Sub-Saharan Africa,0,22.28,Low,1.7,3314150.0,3976980.0,12500.0,3989480.0,15.95792
2009,10,56.8833,-1.9167,Hijacked,Steaming,247.92380934601223,Syc,Sub-Saharan Africa,1,38.9,Moderate,1.7,5786375.0,6943650.0,12500.0,6956150.0,27.8246
2009,10,3.55,6.1667,Boarding,Steaming,29.4035806327378,Nga,Sub-Saharan Africa,0,12.92,Low,1.7,1921850.0,2306220.0,12500.0,2318720.0,9.27488
2009,10,3.4613,6.136,Boarding,Steaming,30.16083426449137,Nga,Sub-Saharan Africa,0,12.62,Low,1.7,1877225.0,2252670.0,12500.0,2265170.0,9.06068
2009,10,49.7,13.4333,Attempted,Steaming,122.4141667976246,Yem,Middle East & North Africa,0,18.5,Low,1.9,3075625.0,3690750.0,12500.0,3703250.0,14.813
2009,11,47.715,-7.8783,Attempted,Steaming,202.09086736739417,Syc,Sub-Saharan Africa,0,38.67,Moderate,1.7,5752162.5,6902595.0,12500.0,6915095.0,27.66038
2009,11,45.6683,-3.5717,Attempted,Steaming,493.94973948523386,Som,Sub-Saharan Africa,0,18.51,Low,1.7,2753362.5,3304035.0,12500.0,3316535.0,13.26614
2009,11,51.935,13.7133,Attempted,Steaming,163.70860091257694,Yem,Middle East & North Africa,0,19.26,Low,1.9,3201975.0,3842370.0,12500.0,3854870.0,15.41948
2009,11,45.0913,-9.6785,Hijacked,Steaming,126.7483749334397,Syc,Sub-Saharan Africa,1,29.5,Moderate,1.7,4388125.0,5265750.0,12500.0,5278250.0,21.113
2009,11,105.94,-6.01,Boarding,Anchored,2.262328714005434,Idn,East Asia & Pacific,0,13.93,Low,1.4,1706425.0,2047710.0,12500.0,2060210.0,8.24084
2009,11,49.235,13.17,Attempted,Steaming,112.85682906007207,Yem,Middle East & North Africa,0,16.74,Low,1.9,2783025.0,3339630.0,12500.0,3352130.0,13.40852
2009,11,80.3583,13.0817,Attempted,Anchored,5.518780893282312,Ind,South Asia,0,13.08,Low,1.6,1831200.0,2197440.0,12500.0,2209940.0,8.83976
2009,11,47.1933,12.622,Attempted,Steaming,102.6402854343707,Yem,Middle East & North Africa,0,29.15,Moderate,1.9,4846187.5,5815425.0,12500.0,5827925.0,23.3117
2009,11,61.5833,-1.15,Attempted,Steaming,720.5814718694522,Syc,Sub-Saharan Africa,0,20.86,Low,1.7,3102925.0,3723510.0,12500.0,3736010.0,14.94404
2009,11,62.9633,-0.7283,Attempted,Steaming,878.4951526034719,Syc,Sub-Saharan Africa,0,14.61,Low,1.7,2173237.5,2607885.0,12500.0,2620385.0,10.48154
2009,11,48.2333,-6.55,Attempted,Steaming,356.7081677589971,Syc,Sub-Saharan Africa,0,26.09,Moderate,1.7,3880887.5,4657065.0,12500.0,4669565.0,18.67826
2009,11,62.6667,-0.5833,Hijacked,Steaming,856.2743731684648,Syc,Sub-Saharan Africa,1,24.24,Low,1.7,3605700.0,4326840.0,12500.0,4339340.0,17.35736
2009,11,54.2417,14.6017,Attempted,Steaming,210.6892557449846,Yem,Middle East & North Africa,0,18.18,Low,1.9,3022425.0,3626910.0,12500.0,3639410.0,14.55764
2009,11,54.24,14.5717,Attempted,Steaming,207.3649701345554,Yem,Middle East & North Africa,0,18.18,Low,1.9,3022425.0,3626910.0,12500.0,3639410.0,14.55764
2009,11,-64.6267,10.25,Boarding,Anchored,0.5574186848395218,Ven,Latin America & Caribbean,0,11.45,Low,1.0,1001875.0,1202250.0,12500.0,1214750.0,4.859
2009,11,47.9667,-0.7,Attempted,Steaming,408.6671460975981,Som,Sub-Saharan Africa,0,24.73,Low,1.7,3678587.5,4414305.0,12500.0,4426805.0,17.70722
2009,11,3.395,6.2133,Boarding,Anchored,20.424257694222504,Nga,Sub-Saharan Africa,0,11.7,Low,1.7,1740375.0,2088450.0,12500.0,2100950.0,8.4038
2009,11,46.974,-8.0018,Hijacked,Steaming,158.6908162350223,Syc,Sub-Saharan Africa,1,51.0,High,1.7,7586250.0,9103500.0,12500.0,9116000.0,36.464
2009,11,105.4917,3.2067,Boarding,Steaming,27.25662408616576,Idn,East Asia & Pacific,0,15.62,Low,1.4,1913450.0,2296140.0,12500.0,2308640.0,9.23456
2009,11,47.9167,12.8333,Attempted,Steaming,106.85841716519366,Yem,Middle East & North Africa,0,16.61,Low,1.9,2761412.5,3313695.0,12500.0,3326195.0,13.30478
2009,11,54.5,6.5833,Attempted,Steaming,507.57105518690906,Som,Sub-Saharan Africa,0,23.46,Low,1.7,3489675.0,4187610.0,12500.0,4200110.0,16.80044
2009,11,47.6833,13.6317,Attempted,Steaming,21.662916819287428,Yem,Middle East & North Africa,0,22.44,Low,1.9,3730650.0,4476780.0,12500.0,4489280.0,17.95712
2009,11,105.45,3.1617,Boarding,Steaming,28.822667854126085,Idn,East Asia & Pacific,0,15.77,Low,1.4,1931825.0,2318190.0,12500.0,2330690.0,9.32276
2009,11,62.6667,-1.3333,Attempted,Steaming,819.807400013794,Syc,Sub-Saharan Africa,0,17.66,Low,1.7,2626925.0,3152310.0,12500.0,3164810.0,12.65924
2009,11,62.4167,-1.4167,Attempted,Steaming,790.647031061723,Syc,Sub-Saharan Africa,0,17.73,Low,1.7,2637337.5,3164805.0,12500.0,3177305.0,12.70922
2009,11,7.0,4.7667,Boarding,Berthed,5.426577299424576,Nga,Sub-Saharan Africa,0,15.48,Low,1.7,2302650.0,2763180.0,12500.0,2775680.0,11.10272
2009,11,117.9883,-1.3567,Boarding,Anchored,75.50268263445166,Idn,East Asia & Pacific,0,9.54,Low,1.4,1168650.0,1402380.0,12500.0,1414880.0,5.65952
2009,11,108.5167,-6.2167,Attempted,Anchored,17.62043670032867,Idn,East Asia & Pacific,0,14.19,Low,1.4,1738275.0,2085930.0,12500.0,2098430.0,8.39372
2009,11,63.2083,0.4883,Attempted,Steaming,963.91171983082,Syc,Sub-Saharan Africa,0,16.48,Low,1.7,2451400.0,2941680.0,12500.0,2954180.0,11.81672
2009,11,2.6767,6.135,Boarding,Anchored,25.96882650521945,Ben,Sub-Saharan Africa,0,8.75,Low,1.7,1301562.5,1561875.0,12500.0,1574375.0,6.2975
2009,11,-77.2,-12.0167,Boarding,Anchored,5.451632837669042,Per,Latin America & Caribbean,0,13.95,Low,1.0,1220625.0,1464750.0,12500.0,1477250.0,5.909
2009,11,43.7667,-5.8833,Attempted,Steaming,438.8671578931992,Tza,Sub-Saharan Africa,0,17.71,Low,1.7,2634362.5,3161235.0,12500.0,3173735.0,12.69494
2009,11,132.0,-3.7,Attempted,Steaming,70.88674576377824,Idn,East Asia & Pacific,0,5.5,Low,1.4,673750.0,808500.0,12500.0,821000.0,3.284
2009,11,61.505,3.1565,Hijacked,Steaming,1006.5124565533145,Syc,Sub-Saharan Africa,1,23.94,Low,1.7,3561075.0,4273290.0,12500.0,4285790.0,17.14316
2009,12,-72.3833,18.55,Boarding,Anchored,1.975890855348304,Hti,Latin America & Caribbean,0,11.46,Low,1.0,1002750.0,1203300.0,12500.0,1215800.0,4.8632
2009,12,63.5333,12.1667,Attempted,Steaming,954.0177108645132,Ind,South Asia,0,15.39,Low,1.6,2154600.0,2585520.0,12500.0,2598020.0,10.39208
2009,12,54.3033,14.44,Attempted,Steaming,193.4090213165972,Yem,Middle East & North Africa,0,17.31,Low,1.9,2877787.5,3453345.0,12500.0,3465845.0,13.86338
2009,12,91.7733,22.21,Boarding,Anchored,3.406393940357567,Bgd,South Asia,0,11.33,Low,1.6,1586200.0,1903440.0,12500.0,1915940.0,7.66376
2009,12,60.0,10.8333,Hijacked,Steaming,624.7771453166223,Yem,Middle East & North Africa,1,26.69,Moderate,1.9,4437212.5,5324655.0,12500.0,5337155.0,21.34862
2009,12,61.65,0.45,Attempted,Steaming,814.8768588489572,Syc,Sub-Saharan Africa,0,17.69,Low,1.7,2631387.5,3157665.0,12500.0,3170165.0,12.68066
2009,12,48.1167,12.9,Attempted,Steaming,113.35311873316716,Yem,Middle East & North Africa,0,20.04,Low,1.9,3331650.0,3997980.0,12500.0,4010480.0,16.04192
2009,12,108.4715,-6.227,Boarding,Anchored,12.49495231578338,Idn,East Asia & Pacific,0,13.08,Low,1.4,1602300.0,1922760.0,12500.0,1935260.0,7.74104
2009,12,123.4183,-5.265,Attempted,Steaming,11.35449063987952,Idn,East Asia & Pacific,0,15.87,Low,1.4,1944075.0,2332890.0,12500.0,2345390.0,9.38156
2009,12,-77.1933,-12.0333,Boarding,Anchored,3.663803685359788,Per,Latin America & Caribbean,0,13.0,Low,1.0,1137500.0,1365000.0,12500.0,1377500.0,5.51
2009,12,0.0483,5.6467,Boarding,Anchored,0.3354593189572761,Gha,Sub-Saharan Africa,0,10.59,Low,1.7,1575262.5,1890315.0,12500.0,1902815.0,7.61126
2009,12,-64.6267,10.25,Attempted,Anchored,0.5574186848395218,Ven,Latin America & Caribbean,0,11.0,Low,1.0,962500.0,1155000.0,12500.0,1167500.0,4.67
2009,12,-77.1667,-12.5,Boarding,Anchored,34.41965361895567,Per,Latin America & Caribbean,0,10.4,Low,1.0,910000.0,1092000.0,12500.0,1104500.0,4.418
2009,12,42.6185,-2.7617,Hijacked,Steaming,167.5256066219415,Ken,Sub-Saharan Africa,1,30.78,Moderate,1.7,4578525.0,5494230.0,12500.0,5506730.0,22.02692
2009,12,76.0333,9.95,Boarding,Anchored,21.51890642400916,Ind,South Asia,0,12.32,Low,1.6,1724800.0,2069760.0,12500.0,2082260.0,8.32904
2009,12,-14.8217,9.2967,Attempted,Steaming,109.30512523001232,Gin,Sub-Saharan Africa,0,14.03,Low,1.7,2086962.5,2504355.0,12500.0,2516855.0,10.06742
2009,12,47.9223,12.5331,Hijacked,Steaming,136.49594602469526,Yem,Middle East & North Africa,1,33.4,Moderate,1.9,5552750.0,6663300.0,12500.0,6675800.0,26.7032
2009,12,91.73,22.175,Boarding,Steaming,8.580209658071322,Bgd,South Asia,0,14.54,Low,1.6,2035600.0,2442720.0,12500.0,2455220.0,9.82088
2009,12,104.1933,1.305,Boarding,Anchored,5.234951497992733,Mys,East Asia & Pacific,0,12.65,Low,1.4,1549625.0,1859550.0,12500.0,1872050.0,7.4882
2009,12,98.7767,3.925,Boarding,Anchored,10.1122048959418,Idn,East Asia & Pacific,0,15.17,Low,1.4,1858325.0,2229990.0,12500.0,2242490.0,8.96996
2009,12,3.3767,6.45,Boarding,Anchored,0.7458489210053331,Nga,Sub-Saharan Africa,0,10.43,Low,1.7,1551462.5,1861755.0,12500.0,1874255.0,7.49702
2009,12,61.0167,8.4667,Attempted,Steaming,840.4533969367181,Yem,Middle East & North Africa,0,11.92,Low,1.9,1981700.0,2378040.0,12500.0,2390540.0,9.56216
2009,12,103.6417,1.0783,Attempted,Steaming,23.25924606709681,Idn,East Asia & Pacific,0,16.99,Low,1.4,2081275.0,2497530.0,12500.0,2510030.0,10.04012
